sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
372-Diagnostic Tests-Scoring test result-8.8,372-Diagnostic Tests-Scoring test result-8.8,1,,0.3480043411254883,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHO,372-Diagnostic Tests-Scoring test result-PHO,1,,0.3821222484111786,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAMINGHAM,372-Diagnostic Tests-Scoring test result-FRAMINGHAM,200543,,0.3394283652305603,APPROVED,40769009,
372-Diagnostic Tests-Scoring test result-QUESTIONAIR,372-Diagnostic Tests-Scoring test result-QUESTIONAIR,2,,0.33580413460731506,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CVD IN BNF,372-Diagnostic Tests-Scoring test result-CVD IN BNF,1,,0.29604965448379517,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RFAX,372-Diagnostic Tests-Scoring test result-RFAX,1,,0.3518664538860321,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EFI,372-Diagnostic Tests-Scoring test result-EFI,150510,,0.3643651008605957,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QES,372-Diagnostic Tests-Scoring test result-QES,1,,0.31507760286331177,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUANTITIAIVE,372-Diagnostic Tests-Scoring test result-QUANTITIAIVE,2,,0.3198482096195221,APPROVED,0,
372-Diagnostic Tests-Scoring test result-3X1.5 AS BP,372-Diagnostic Tests-Scoring test result-3X1.5 AS BP,1,,0.28875723481178284,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASSIGN,372-Diagnostic Tests-Scoring test result-ASSIGN,143063,,0.37008291482925415,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SUMMATION,372-Diagnostic Tests-Scoring test result-SUMMATION,1,,0.34826523065567017,APPROVED,0,
372-Diagnostic Tests-Scoring test result-23/27.,372-Diagnostic Tests-Scoring test result-23/27.,2,,0.3113524317741394,APPROVED,0,
372-Diagnostic Tests-Scoring test result-POINTS,372-Diagnostic Tests-Scoring test result-POINTS,129582,,0.36609867215156555,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AT 9 MONTH CH,372-Diagnostic Tests-Scoring test result-AT 9 MONTH CH,1,,0.32954955101013184,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A11 D12,372-Diagnostic Tests-Scoring test result-A11 D12,1,,0.3148976266384125,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1=3 2=0 3=3,372-Diagnostic Tests-Scoring test result-1=3 2=0 3=3,2,,0.23563797771930695,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIONS,372-Diagnostic Tests-Scoring test result-QUESTIONS,83803,,0.34398937225341797,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HADS (A13 D3),372-Diagnostic Tests-Scoring test result-HADS (A13 D3),1,,0.2979098856449127,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PEWS 1-4 YRS,372-Diagnostic Tests-Scoring test result-PEWS 1-4 YRS,1,,0.27842506766319275,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHADS2 VASC,372-Diagnostic Tests-Scoring test result-CHADS2 VASC,2,,0.46908682584762573,APPROVED,0,
372-Diagnostic Tests-Scoring test result-LPDRS,372-Diagnostic Tests-Scoring test result-LPDRS,35280,,0.3246709108352661,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ADUTI-C,372-Diagnostic Tests-Scoring test result-ADUTI-C,1,,0.33522748947143555,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MO 26,372-Diagnostic Tests-Scoring test result-MO 26,1,,0.3539605438709259,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JT BR SOCIETY,372-Diagnostic Tests-Scoring test result-JT BR SOCIETY,2,,0.3034985363483429,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT C,372-Diagnostic Tests-Scoring test result-AUDIT C,25510,,0.34205177426338196,APPROVED,0,
372-Diagnostic Tests-Scoring test result-& 10 YR RISK,372-Diagnostic Tests-Scoring test result-& 10 YR RISK,1,,0.27270156145095825,APPROVED,0,
372-Diagnostic Tests-Scoring test result-7.5/12,372-Diagnostic Tests-Scoring test result-7.5/12,1,,0.3278464078903198,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQP,372-Diagnostic Tests-Scoring test result-PHQP,2,,0.3226451873779297,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FAST,372-Diagnostic Tests-Scoring test result-FAST,20086,,0.370022714138031,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.132,372-Diagnostic Tests-Scoring test result-0.132,1,,0.34829410910606384,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NORMAL <11,372-Diagnostic Tests-Scoring test result-NORMAL <11,1,,0.2894309163093567,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EDS,372-Diagnostic Tests-Scoring test result-EDS,2,,0.35674363374710083,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QRISK,372-Diagnostic Tests-Scoring test result-QRISK,13594,,0.32878053188323975,APPROVED,4235821,
372-Diagnostic Tests-Scoring test result-12DAY/23YEARS,372-Diagnostic Tests-Scoring test result-12DAY/23YEARS,1,,0.2476407289505005,APPROVED,0,
372-Diagnostic Tests-Scoring test result-17.8,372-Diagnostic Tests-Scoring test result-17.8,1,,0.3506229519844055,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.088,372-Diagnostic Tests-Scoring test result-0.088,2,,0.3458927869796753,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ-9,372-Diagnostic Tests-Scoring test result-PHQ-9,10457,,0.35032808780670166,APPROVED,36714983,
372-Diagnostic Tests-Scoring test result-DQS,372-Diagnostic Tests-Scoring test result-DQS,1,,0.32619625329971313,APPROVED,0,
372-Diagnostic Tests-Scoring test result-180,372-Diagnostic Tests-Scoring test result-180,1,,0.3684234917163849,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.101,372-Diagnostic Tests-Scoring test result-0.101,2,,0.3525722920894623,APPROVED,0,
372-Diagnostic Tests-Scoring test result-%,372-Diagnostic Tests-Scoring test result-%,9035,,0.36925458908081055,APPROVED,0,
372-Diagnostic Tests-Scoring test result-GREEN,372-Diagnostic Tests-Scoring test result-GREEN,1,,0.4072238504886627,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JOINT SOC GUI,372-Diagnostic Tests-Scoring test result-JOINT SOC GUI,1,,0.3810948133468628,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JOINTSOC,372-Diagnostic Tests-Scoring test result-JOINTSOC,2,,0.3755307197570801,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT-C,372-Diagnostic Tests-Scoring test result-AUDIT-C,7621,,0.33243393898010254,APPROVED,0,
372-Diagnostic Tests-Scoring test result-22/48,372-Diagnostic Tests-Scoring test result-22/48,1,,0.31452229619026184,APPROVED,0,
372-Diagnostic Tests-Scoring test result-GPCOG-INFORMA,372-Diagnostic Tests-Scoring test result-GPCOG-INFORMA,1,,0.305969774723053,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DPOINTS,372-Diagnostic Tests-Scoring test result-DPOINTS,2,,0.3384174108505249,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ9,372-Diagnostic Tests-Scoring test result-PHQ9,7595,,0.32842183113098145,APPROVED,36714983,
372-Diagnostic Tests-Scoring test result-28.5,372-Diagnostic Tests-Scoring test result-28.5,1,,0.35046836733818054,APPROVED,0,
372-Diagnostic Tests-Scoring test result-GAD-6,372-Diagnostic Tests-Scoring test result-GAD-6,1,,0.332965224981308,APPROVED,0,
372-Diagnostic Tests-Scoring test result-14.6,372-Diagnostic Tests-Scoring test result-14.6,2,,0.3514576256275177,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NEWS,372-Diagnostic Tests-Scoring test result-NEWS,6337,,0.3531922399997711,APPROVED,0,
372-Diagnostic Tests-Scoring test result-40+,372-Diagnostic Tests-Scoring test result-40+,1,,0.3485642671585083,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SLEF SCORED,372-Diagnostic Tests-Scoring test result-SLEF SCORED,1,,0.3444333076477051,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.272,372-Diagnostic Tests-Scoring test result-0.272,2,,0.34660977125167847,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0,372-Diagnostic Tests-Scoring test result-0,4930,,0.3818773925304413,APPROVED,0,
372-Diagnostic Tests-Scoring test result-25DAY/51YEARS,372-Diagnostic Tests-Scoring test result-25DAY/51YEARS,1,,0.24118010699748993,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ESTIMATION,372-Diagnostic Tests-Scoring test result-ESTIMATION,1,,0.3510061204433441,APPROVED,0,
372-Diagnostic Tests-Scoring test result-START 11/9/20,372-Diagnostic Tests-Scoring test result-START 11/9/20,2,,0.27775222063064575,APPROVED,0,
372-Diagnostic Tests-Scoring test result-27,372-Diagnostic Tests-Scoring test result-27,4594,,0.3697308301925659,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SCREENING,372-Diagnostic Tests-Scoring test result-SCREENING,1,,0.37329134345054626,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CVD RISK 35%,372-Diagnostic Tests-Scoring test result-CVD RISK 35%,2,,0.355659544467926,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PALLIATIVE,372-Diagnostic Tests-Scoring test result-PALLIATIVE,1,,0.34702959656715393,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6CIT,372-Diagnostic Tests-Scoring test result-6CIT,4353,,0.3297176957130432,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PTQ,372-Diagnostic Tests-Scoring test result-PTQ,1,,0.3278045058250427,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CVD RISK 17%,372-Diagnostic Tests-Scoring test result-CVD RISK 17%,2,,0.351014107465744,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FROM 9,372-Diagnostic Tests-Scoring test result-FROM 9,1,,0.34874585270881653,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PER CENT,372-Diagnostic Tests-Scoring test result-PER CENT,4071,,0.3563493490219116,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AODIT C,372-Diagnostic Tests-Scoring test result-AODIT C,1,,0.34298205375671387,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDUIT C,372-Diagnostic Tests-Scoring test result-AUDUIT C,2,,0.3242226541042328,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BRITISH,372-Diagnostic Tests-Scoring test result-BRITISH,1,,0.3532547056674957,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SCORE,372-Diagnostic Tests-Scoring test result-SCORE,3921,,0.39042598009109497,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDI T C,372-Diagnostic Tests-Scoring test result-AUDI T C,1,,0.3300274610519409,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.5 RANGE 2-3,372-Diagnostic Tests-Scoring test result-2.5 RANGE 2-3,2,,0.32019081711769104,APPROVED,0,
372-Diagnostic Tests-Scoring test result-10 MMS QUESTI,372-Diagnostic Tests-Scoring test result-10 MMS QUESTI,1,,0.32179614901542664,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIONNAIRE,372-Diagnostic Tests-Scoring test result-QUESTIONNAIRE,3627,,0.35156920552253723,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2 WEEK POST N,372-Diagnostic Tests-Scoring test result-2 WEEK POST N,1,,0.3172910511493683,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QRISK2 / QINT,372-Diagnostic Tests-Scoring test result-QRISK2 / QINT,2,,0.3708101212978363,APPROVED,0,
372-Diagnostic Tests-Scoring test result-END SCORE 4,372-Diagnostic Tests-Scoring test result-END SCORE 4,1,,0.3506929576396942,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS,372-Diagnostic Tests-Scoring test result-JBS,3609,,0.33248716592788696,APPROVED,0,
"372-Diagnostic Tests-Scoring test result-1,0,1,0,0,1,0","372-Diagnostic Tests-Scoring test result-1,0,1,0,0,1,0",1,,0.30471986532211304,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FR,372-Diagnostic Tests-Scoring test result-FR,2,,0.3788323402404785,APPROVED,0,
372-Diagnostic Tests-Scoring test result-;PHQ 9,372-Diagnostic Tests-Scoring test result-;PHQ 9,1,,0.2685977518558502,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ-2,372-Diagnostic Tests-Scoring test result-PHQ-2,3484,,0.3560965955257416,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CALCUALTION,372-Diagnostic Tests-Scoring test result-CALCUALTION,1,,0.3437248468399048,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1ST SCORE,372-Diagnostic Tests-Scoring test result-1ST SCORE,2,,0.33719053864479065,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.28,372-Diagnostic Tests-Scoring test result-0.28,1,,0.3573322296142578,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MRC DYSPNOEA,372-Diagnostic Tests-Scoring test result-MRC DYSPNOEA,3328,,0.43377992510795593,APPROVED,0,
372-Diagnostic Tests-Scoring test result-30.7,372-Diagnostic Tests-Scoring test result-30.7,1,,0.3599018454551697,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.2,372-Diagnostic Tests-Scoring test result-2.2,2,,0.36651262640953064,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15.3.11,372-Diagnostic Tests-Scoring test result-15.3.11,1,,0.32238084077835083,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ,372-Diagnostic Tests-Scoring test result-PHQ,3237,,0.35967615246772766,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OUT OF 27PHQ9,372-Diagnostic Tests-Scoring test result-OUT OF 27PHQ9,1,,0.2659017741680145,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SPREADSHEET,372-Diagnostic Tests-Scoring test result-SPREADSHEET,2,,0.32212236523628235,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PAPER QUUESTI,372-Diagnostic Tests-Scoring test result-PAPER QUUESTI,1,,0.3000364303588867,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT,372-Diagnostic Tests-Scoring test result-AUDIT,2877,,0.34620192646980286,APPROVED,0,
372-Diagnostic Tests-Scoring test result-\\,372-Diagnostic Tests-Scoring test result-\\,1,,0.3451765477657318,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FILLING FORM,372-Diagnostic Tests-Scoring test result-FILLING FORM,2,,0.35232165455818176,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HAD,372-Diagnostic Tests-Scoring test result-HAD,2784,,0.37536293268203735,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ON SCREEN HAD,372-Diagnostic Tests-Scoring test result-ON SCREEN HAD,1,,0.35051411390304565,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20/20*30,372-Diagnostic Tests-Scoring test result-20/20*30,1,,0.2841075658798218,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JONES SCORE,372-Diagnostic Tests-Scoring test result-JONES SCORE,2,,0.33221930265426636,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RCP QUESTIONS,372-Diagnostic Tests-Scoring test result-RCP QUESTIONS,2719,,0.3024615943431854,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MDCALC - WELL,372-Diagnostic Tests-Scoring test result-MDCALC - WELL,1,,0.2910008132457733,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.094,372-Diagnostic Tests-Scoring test result-0.094,1,,0.3408650755882263,APPROVED,0,
372-Diagnostic Tests-Scoring test result-1,372-Diagnostic Tests-Scoring test result-1,2692,,0.3871353268623352,APPROVED,0,
372-Diagnostic Tests-Scoring test result-21 OUT OF 27,372-Diagnostic Tests-Scoring test result-21 OUT OF 27,2,,0.33616313338279724,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/23,372-Diagnostic Tests-Scoring test result-/23,1,,0.33117061853408813,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PENCENTAGE,372-Diagnostic Tests-Scoring test result-PENCENTAGE,1,,0.34919244050979614,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HADS,372-Diagnostic Tests-Scoring test result-HADS,2364,,0.36492928862571716,APPROVED,0,
372-Diagnostic Tests-Scoring test result-9.99,372-Diagnostic Tests-Scoring test result-9.99,2,,0.331539511680603,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AAUDIT C,372-Diagnostic Tests-Scoring test result-AAUDIT C,1,,0.3152558207511902,APPROVED,0,
372-Diagnostic Tests-Scoring test result-7MLS,372-Diagnostic Tests-Scoring test result-7MLS,1,,0.32353654503822327,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2,372-Diagnostic Tests-Scoring test result-2,2041,,0.38843438029289246,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MODERATE - SE,372-Diagnostic Tests-Scoring test result-MODERATE - SE,2,,0.3469320237636566,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20/20*20,372-Diagnostic Tests-Scoring test result-20/20*20,1,,0.2867595851421356,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CIGS X NO PK,372-Diagnostic Tests-Scoring test result-CIGS X NO PK,1,,0.30737119913101196,APPROVED,0,
372-Diagnostic Tests-Scoring test result-12,372-Diagnostic Tests-Scoring test result-12,1983,,0.3772083520889282,APPROVED,0,
372-Diagnostic Tests-Scoring test result-12.7,372-Diagnostic Tests-Scoring test result-12.7,1,,0.36141929030418396,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIONIARE,372-Diagnostic Tests-Scoring test result-QUESTIONIARE,2,,0.3366565406322479,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NYHA CLASS 3,372-Diagnostic Tests-Scoring test result-NYHA CLASS 3,1,,0.30642804503440857,APPROVED,0,
372-Diagnostic Tests-Scoring test result-30,372-Diagnostic Tests-Scoring test result-30,1962,,0.37833142280578613,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0/12,372-Diagnostic Tests-Scoring test result-0/12,2,,0.3419516980648041,APPROVED,0,
372-Diagnostic Tests-Scoring test result-O.00,372-Diagnostic Tests-Scoring test result-O.00,1,,0.3314039409160614,APPROVED,0,
372-Diagnostic Tests-Scoring test result-3,372-Diagnostic Tests-Scoring test result-3,1906,,0.3872188925743103,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUANTITITAIVE,372-Diagnostic Tests-Scoring test result-QUANTITITAIVE,1,,0.3277081251144409,APPROVED,0,
372-Diagnostic Tests-Scoring test result-85,372-Diagnostic Tests-Scoring test result-85,2,,0.35766029357910156,APPROVED,0,
372-Diagnostic Tests-Scoring test result-GAD-2,372-Diagnostic Tests-Scoring test result-GAD-2,1654,,0.3397711515426636,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20DAY/58YEARS,372-Diagnostic Tests-Scoring test result-20DAY/58YEARS,1,,0.24140414595603943,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISK ASSESSOR,372-Diagnostic Tests-Scoring test result-RISK ASSESSOR,1,,0.4011063277721405,APPROVED,0,
372-Diagnostic Tests-Scoring test result-21,372-Diagnostic Tests-Scoring test result-21,1604,,0.3832778036594391,APPROVED,0,
372-Diagnostic Tests-Scoring test result-TEMPLATE,372-Diagnostic Tests-Scoring test result-TEMPLATE,2,,0.3524114787578583,APPROVED,0,
372-Diagnostic Tests-Scoring test result-VISION CALC,372-Diagnostic Tests-Scoring test result-VISION CALC,1,,0.34534189105033875,APPROVED,0,
372-Diagnostic Tests-Scoring test result-5/35 MILD,372-Diagnostic Tests-Scoring test result-5/35 MILD,1,,0.30453771352767944,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.291,372-Diagnostic Tests-Scoring test result-0.291,2,,0.3384765386581421,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FROM AUDIT C,372-Diagnostic Tests-Scoring test result-FROM AUDIT C,1565,,0.33092108368873596,APPROVED,0,
372-Diagnostic Tests-Scoring test result-4.56,372-Diagnostic Tests-Scoring test result-4.56,1,,0.34862518310546875,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ9/GAD,372-Diagnostic Tests-Scoring test result-PHQ9/GAD,1,,0.2709643244743347,APPROVED,0,
372-Diagnostic Tests-Scoring test result-8.4,372-Diagnostic Tests-Scoring test result-8.4,2,,0.3470415472984314,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/27,372-Diagnostic Tests-Scoring test result-/27,1445,,0.3279947340488434,APPROVED,0,
372-Diagnostic Tests-Scoring test result-31.5,372-Diagnostic Tests-Scoring test result-31.5,1,,0.35053321719169617,APPROVED,0,
372-Diagnostic Tests-Scoring test result-4 MONTHS AGO,372-Diagnostic Tests-Scoring test result-4 MONTHS AGO,1,,0.33081963658332825,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AGATSTON,372-Diagnostic Tests-Scoring test result-AGATSTON,2,,0.349467396736145,APPROVED,0,
372-Diagnostic Tests-Scoring test result-4,372-Diagnostic Tests-Scoring test result-4,1355,,0.3861349821090698,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.382638888888889,372-Diagnostic Tests-Scoring test result-0.382638888888889,1,,0.2782740294933319,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PSYCHOSIS,372-Diagnostic Tests-Scoring test result-PSYCHOSIS,1,,0.33560699224472046,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FAS,372-Diagnostic Tests-Scoring test result-FAS,2,,0.3714410066604614,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JB,372-Diagnostic Tests-Scoring test result-JB,1332,,0.3474966585636139,APPROVED,0,
372-Diagnostic Tests-Scoring test result-% BNF JOINT R,372-Diagnostic Tests-Scoring test result-% BNF JOINT R,1,,0.3353371024131775,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A17,372-Diagnostic Tests-Scoring test result-A17,1,,0.3421308994293213,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PPS,372-Diagnostic Tests-Scoring test result-PPS,1320,,0.3586879372596741,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WOODSEATS SHE,372-Diagnostic Tests-Scoring test result-WOODSEATS SHE,2,,0.35370388627052307,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MODERATE/SEV,372-Diagnostic Tests-Scoring test result-MODERATE/SEV,1,,0.3242610991001129,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIONAIRE,372-Diagnostic Tests-Scoring test result-QUESTIONAIRE,1190,,0.33351942896842957,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QRISK ON LINE,372-Diagnostic Tests-Scoring test result-QRISK ON LINE,1,,0.30258268117904663,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.182,372-Diagnostic Tests-Scoring test result-0.182,2,,0.3439885675907135,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WELL SCORE,372-Diagnostic Tests-Scoring test result-WELL SCORE,1,,0.34219714999198914,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/21,372-Diagnostic Tests-Scoring test result-/21,1178,,0.330292671918869,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DASS,372-Diagnostic Tests-Scoring test result-DASS,2,,0.37368446588516235,APPROVED,0,
372-Diagnostic Tests-Scoring test result-COPMUTER,372-Diagnostic Tests-Scoring test result-COPMUTER,1,,0.33303916454315186,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ 9,372-Diagnostic Tests-Scoring test result-PHQ 9,1128,,0.32470160722732544,APPROVED,36714983,
372-Diagnostic Tests-Scoring test result-JEG,372-Diagnostic Tests-Scoring test result-JEG,2,,0.34435027837753296,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2-3 UNITS,372-Diagnostic Tests-Scoring test result-2-3 UNITS,1,,0.328948438167572,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SELF-COMPLETE,372-Diagnostic Tests-Scoring test result-SELF-COMPLETE,1,,0.34285855293273926,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15/29,372-Diagnostic Tests-Scoring test result-15/29,1,,0.3314768970012665,APPROVED,0,
372-Diagnostic Tests-Scoring test result-VENTRIS RISK,372-Diagnostic Tests-Scoring test result-VENTRIS RISK,1074,,0.33679625391960144,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WITH PATINET,372-Diagnostic Tests-Scoring test result-WITH PATINET,2,,0.3396809995174408,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT C TOOL,372-Diagnostic Tests-Scoring test result-AUDIT C TOOL,1,,0.34338638186454773,APPROVED,0,
372-Diagnostic Tests-Scoring test result-25CM,372-Diagnostic Tests-Scoring test result-25CM,1,,0.35972529649734497,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EARLI,372-Diagnostic Tests-Scoring test result-EARLI,1064,,0.354496031999588,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20CIG/DAY/YR,372-Diagnostic Tests-Scoring test result-20CIG/DAY/YR,2,,0.2765186131000519,APPROVED,0,
372-Diagnostic Tests-Scoring test result-EDPNS,372-Diagnostic Tests-Scoring test result-EDPNS,1,,0.3176291286945343,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ERC,372-Diagnostic Tests-Scoring test result-ERC,1,,0.3672619163990021,APPROVED,0,
372-Diagnostic Tests-Scoring test result-5,372-Diagnostic Tests-Scoring test result-5,916,,0.3809877038002014,APPROVED,0,
372-Diagnostic Tests-Scoring test result-TOTAL,372-Diagnostic Tests-Scoring test result-TOTAL,2,,0.3579358458518982,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ AS IN JAN,372-Diagnostic Tests-Scoring test result-PHQ AS IN JAN,1,,0.29595455527305603,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QMAS,372-Diagnostic Tests-Scoring test result-QMAS,1,,0.3141513466835022,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HAS-BLED,372-Diagnostic Tests-Scoring test result-HAS-BLED,900,,0.44992393255233765,APPROVED,45766893,
372-Diagnostic Tests-Scoring test result-HISTORY,372-Diagnostic Tests-Scoring test result-HISTORY,2,,0.36220085620880127,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2.31,372-Diagnostic Tests-Scoring test result-2.31,1,,0.3520295321941376,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ONLIN,372-Diagnostic Tests-Scoring test result-ONLIN,1,,0.3559049069881439,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASKED PT,372-Diagnostic Tests-Scoring test result-ASKED PT,859,,0.3346864581108093,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.0215,372-Diagnostic Tests-Scoring test result-0.0215,1,,0.34414249658584595,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISK STRAT,372-Diagnostic Tests-Scoring test result-RISK STRAT,2,,0.3397825062274933,APPROVED,0,
372-Diagnostic Tests-Scoring test result-INPS,372-Diagnostic Tests-Scoring test result-INPS,1,,0.3503894805908203,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAX,372-Diagnostic Tests-Scoring test result-FRAX,819,,0.3700914680957794,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS FRAM,372-Diagnostic Tests-Scoring test result-JBS FRAM,2,,0.3099483251571655,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISKASSESSMEN,372-Diagnostic Tests-Scoring test result-RISKASSESSMEN,1,,0.37009191513061523,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6X1.5 AS FH,372-Diagnostic Tests-Scoring test result-6X1.5 AS FH,1,,0.2756763696670532,APPROVED,0,
